"date","reference","coconut_beginning-stocks","coconut_crush","coconut_domestic-consumption","coconut_ending-stocks","coconut_exports","coconut_feed-waste-dom-cons","coconut_food-use-dom-cons","coconut_imports","coconut_industrial-dom-cons","coconut_price","coconut_production","coconut_total-distribution","coconut_total-supply","cottonseed_beginning-stocks","cottonseed_crush","cottonseed_domestic-consumption","cottonseed_ending-stocks","cottonseed_exports","cottonseed_feed-waste-dom-cons","cottonseed_food-use-dom-cons","cottonseed_imports","cottonseed_industrial-dom-cons","cottonseed_production","cottonseed_total-distribution","cottonseed_total-supply","olive_beginning-stocks","olive_crush","olive_domestic-consumption","olive_ending-stocks","olive_exports","olive_feed-waste-dom-cons","olive_food-use-dom-cons","olive_imports","olive_industrial-dom-cons","olive_production","olive_total-distribution","olive_total-supply","palm-kernel_beginning-stocks","palm-kernel_crush","palm-kernel_domestic-consumption","palm-kernel_ending-stocks","palm-kernel_exports","palm-kernel_feed-waste-dom-cons","palm-kernel_food-use-dom-cons","palm-kernel_imports","palm-kernel_industrial-dom-cons","palm-kernel_price","palm-kernel_production","palm-kernel_total-distribution","palm-kernel_total-supply","palm_beginning-stocks","palm_crush","palm_domestic-consumption","palm_ending-stocks","palm_exports","palm_feed-waste-dom-cons","palm_food-use-dom-cons","palm_imports","palm_industrial-dom-cons","palm_price","palm_production","palm_total-distribution","palm_total-supply","peanut_beginning-stocks","peanut_crush","peanut_domestic-consumption","peanut_ending-stocks","peanut_exports","peanut_feed-waste-dom-cons","peanut_food-use-dom-cons","peanut_imports","peanut_industrial-dom-cons","peanut_price","peanut_production","peanut_total-distribution","peanut_total-supply","rapeseed_beginning-stocks","rapeseed_crush","rapeseed_domestic-consumption","rapeseed_ending-stocks","rapeseed_exports","rapeseed_feed-waste-dom-cons","rapeseed_food-use-dom-cons","rapeseed_imports","rapeseed_industrial-dom-cons","rapeseed_price","rapeseed_production","rapeseed_total-distribution","rapeseed_total-supply","soybean_beginning-stocks","soybean_crush","soybean_domestic-consumption","soybean_ending-stocks","soybean_exports","soybean_feed-waste-dom-cons","soybean_food-use-dom-cons","soybean_imports","soybean_industrial-dom-cons","soybean_price","soybean_production","soybean_total-distribution","soybean_total-supply","sunflower_beginning-stocks","sunflower_crush","sunflower_domestic-consumption","sunflower_ending-stocks","sunflower_exports","sunflower_feed-waste-dom-cons","sunflower_food-use-dom-cons","sunflower_imports","sunflower_industrial-dom-cons","sunflower_price","sunflower_production","sunflower_total-distribution","sunflower_total-supply","vegetable-oil_beginning-stocks","vegetable-oil_crush","vegetable-oil_domestic-consumption","vegetable-oil_ending-stocks","vegetable-oil_exports","vegetable-oil_feed-waste-dom-cons","vegetable-oil_food-use-dom-cons","vegetable-oil_imports","vegetable-oil_industrial-dom-cons","vegetable-oil_price","vegetable-oil_production","vegetable-oil_total-distribution","vegetable-oil_total-supply","vegetable-oil_oecd_consumption","vegetable-oil_oecd_ending-stocks","vegetable-oil_oecd_exports","vegetable-oil_oecd_food","vegetable-oil_oecd_food-fat-availability","vegetable-oil_oecd_human-consumption-per-capita","vegetable-oil_oecd_imports","vegetable-oil_oecd_other-use","vegetable-oil_oecd_production","crude-average_price"
"1995-05-31","World",29.69,428.23,251.87,27.42,134.81,13.85,158.4,118.88,79.62,616,265.52,414.09,414.09,6.97,2119.79,312.45,7.45,35.83,0.25,303.29,39.73,8.91,309.03,355.73,355.73,69.02,,147.03,53.03,30.14,0.07,143.96,25.79,3,135.39,230.2,230.2,13.69,375.68,150.01,16.91,66.85,0.26,53.67,56.35,96.08,,163.72,233.76,233.76,114.94,,1211.27,134.9,875.12,17.58,987.4,833.06,206.29,611,1273.3,2221.3,2221.3,4.61,1187.4,340.65,6.83,19.08,0.17,339.9,19.57,0.58,973,342.38,366.56,366.56,32.83,2364.94,904.22,32.74,145.62,2.88,821.33,157.85,80.01,,891.9,1082.58,1082.58,244.41,11809.49,1866.83,282.68,682.69,8.07,1797.17,441.53,61.59,595,2146.26,2832.2,2832.2,55.16,1795.81,682.27,76.28,230.66,2.47,650.03,216.48,29.78,,717.58,989.22,989.22,571.32,20081.34,5866.6,638.24,2220.8,45.6,5255.15,1909.24,565.86,76.789,6245.08,8725.64,8725.64,5539.5,663.16,1904.29,4763.41,2.11,0.84,1976.89,776.08,5666.41,18.423
"1995-04-30","World",29.42,431.83,252.86,28.25,136.36,14,159,120.22,79.86,619,267.83,417.47,417.47,7.03,2101.67,308.94,7.28,37.94,0.25,299.83,40.33,8.86,306.81,354.17,354.17,69.58,,147.64,55.44,30.61,0.06,144.58,26.5,3,137.61,233.69,233.69,13.39,372.61,148.89,16.69,66.36,0.22,53.14,56.11,95.53,,162.44,231.94,231.94,113.89,,1203.08,132.39,874,17.33,981.83,832.44,203.92,625,1263.14,2209.47,2209.47,4.47,1191.08,341.5,6.58,19.08,0.17,340.75,19.81,0.58,981,342.89,367.17,367.17,33.42,2342.58,898.86,31.94,146.28,3.17,816.17,159.5,79.53,,884.17,1077.08,1077.08,240.36,11805.78,1863.19,280.69,687.72,7.89,1793.5,446.11,61.81,610,2145.14,2831.61,2831.61,55.36,1781.69,679.75,71.78,233.03,2.39,647.56,217.25,29.81,,711.94,984.56,984.56,566.92,20027.24,5844.71,631.04,2231.38,45.48,5236.36,1918.27,562.9,77.938,6221.97,8707.16,8707.16,5511.32,647.67,1909.19,4741.96,2.11,0.84,1984.83,769.35,5637.15,18.647
"1995-03-31","World",29.15,435.44,253.85,29.08,137.92,14.15,159.6,121.56,80.1,632,270.15,420.85,420.85,7.08,2083.54,305.44,7.1,40.06,0.25,296.38,40.94,8.81,304.58,352.6,352.6,70.15,,148.25,57.85,31.08,0.04,145.21,27.21,3,139.83,237.19,237.19,13.08,369.54,147.77,16.48,65.88,0.19,52.6,55.88,94.98,,161.17,230.12,230.12,112.83,,1194.9,129.88,872.88,17.08,976.27,831.83,201.54,687,1252.98,2197.65,2197.65,4.33,1194.77,342.35,6.33,19.08,0.17,341.6,20.04,0.58,990,343.4,367.77,367.77,34,2320.23,893.5,31.15,146.94,3.46,811,161.15,79.04,,876.44,1071.58,1071.58,236.31,11802.06,1859.56,278.71,692.75,7.71,1789.83,450.69,62.02,652,2144.02,2831.02,2831.02,55.56,1767.58,677.23,67.27,235.4,2.31,645.08,218.02,29.83,,706.31,979.9,979.9,562.49,19973.16,5822.85,623.85,2241.99,45.36,5217.57,1927.32,559.9,84.418,6198.88,8688.68,8688.68,5483.13,632.18,1914.1,4720.52,2.1,0.84,1992.76,762.61,5607.89,17.347
"1995-02-28","World",28.88,439.04,254.85,29.92,139.47,14.29,160.21,122.9,80.35,636,272.46,424.24,424.24,7.14,2065.42,301.93,6.93,42.18,0.25,292.92,41.54,8.76,302.36,351.04,351.04,70.71,,148.86,60.26,31.56,0.03,145.83,27.92,3,142.06,240.68,240.68,12.78,366.47,146.65,16.26,65.39,0.15,52.07,55.64,94.43,,159.89,228.31,228.31,111.78,,1186.71,127.36,871.75,16.83,970.71,831.22,199.17,661,1242.82,2185.82,2185.82,4.19,1198.46,343.21,6.08,19.08,0.17,342.46,20.28,0.58,1025,343.9,368.38,368.38,34.58,2297.88,888.14,30.35,147.6,3.75,805.83,162.79,78.56,,868.71,1066.08,1066.08,232.26,11798.35,1855.93,276.72,697.78,7.53,1786.17,455.26,62.24,663,2142.9,2830.43,2830.43,55.76,1753.47,674.71,62.76,237.76,2.24,642.61,218.79,29.86,,700.68,975.24,975.24,558.08,19919.09,5800.99,616.64,2252.57,45.24,5198.81,1936.34,556.95,82.67,6175.78,8670.22,8670.22,5454.95,616.69,1919,4699.07,2.1,0.83,2000.69,755.88,5578.63,17.417
"1995-01-31","World",28.6,442.65,255.84,30.75,141.03,14.44,160.81,124.24,80.59,622,274.77,427.62,427.62,7.19,2047.29,298.42,6.76,44.3,0.25,289.46,42.15,8.72,300.14,349.48,349.48,71.27,,149.47,62.67,32.03,0.01,146.46,28.62,3,144.28,244.17,244.17,12.47,363.4,145.53,16.05,64.9,0.12,51.53,55.4,93.88,,158.61,226.49,226.49,110.72,,1178.52,124.85,870.62,16.58,965.15,830.61,196.79,655,1232.66,2173.99,2173.99,4.06,1202.15,344.06,5.83,19.08,0.17,343.31,20.51,0.58,1054,344.41,368.98,368.98,35.17,2275.52,882.78,29.55,148.26,4.04,800.67,164.44,78.07,,860.98,1060.58,1060.58,228.22,11794.63,1852.3,274.74,702.81,7.35,1782.5,459.84,62.45,674,2141.78,2829.84,2829.84,55.97,1739.36,672.19,58.26,240.13,2.16,640.14,219.56,29.89,,695.05,970.58,970.58,553.67,19865,5779.11,609.46,2263.16,45.12,5180.03,1945.37,553.97,82.657,6152.68,8651.73,8651.73,5426.76,601.2,1923.9,4677.62,2.1,0.83,2008.62,749.14,5549.37,16.9
"1994-12-31","World",28.33,446.25,256.83,31.58,142.58,14.58,161.42,125.58,80.83,692,277.08,431,431,7.25,2029.17,294.92,6.58,46.42,0.25,286,42.75,8.67,297.92,347.92,347.92,71.83,,150.08,65.08,32.5,0,147.08,29.33,3,146.5,247.67,247.67,12.17,360.33,144.42,15.83,64.42,0.08,51,55.17,93.33,,157.33,224.67,224.67,109.67,,1170.33,122.33,869.5,16.33,959.58,830,194.42,719,1222.5,2162.17,2162.17,3.92,1205.83,344.92,5.58,19.08,0.17,344.17,20.75,0.58,1062,344.92,369.58,369.58,35.75,2253.17,877.42,28.75,148.92,4.33,795.5,166.08,77.58,,853.25,1055.08,1055.08,224.17,11790.92,1848.67,272.75,707.83,7.17,1778.83,464.42,62.67,693,2140.67,2829.25,2829.25,56.17,1725.25,669.67,53.75,242.5,2.08,637.67,220.33,29.92,,689.42,965.92,965.92,549.26,19810.92,5757.26,602.23,2273.75,44.99,5161.25,1954.41,551,88.624,6129.59,8633.26,8633.26,5398.58,585.71,1928.81,4656.17,2.1,0.83,2016.55,742.41,5520.11,15.94
"1994-11-30","World",27.89,441.42,254.29,31.31,140.47,14.51,159.31,123.97,80.48,706,274.22,426.07,426.07,7.24,2013.97,292.47,6.64,46,0.27,283.51,42.26,8.68,295.6,345.1,345.1,72.69,,150.15,65.65,32.58,0,147.16,29.44,2.99,146.24,248.38,248.38,12.6,358.94,145.24,15.53,64.94,0.09,51.4,56.44,93.75,,156.67,225.71,225.71,112.93,,1166.96,121.28,870.57,16.42,955.28,830.17,195.25,707,1215.7,2158.81,2158.81,4.04,1193.53,341.14,5.44,19.33,0.16,340.35,20.6,0.63,1048,341.27,365.92,365.92,35.55,2235.67,868.38,29.33,147.28,4.3,788.58,162.88,75.5,,846.57,1044.99,1044.99,226.6,11705.58,1840.76,268.7,699.1,7.1,1771.18,458.13,62.49,706,2123.83,2808.56,2808.56,57.15,1706.57,664.65,53.95,234.67,2.12,633.1,214.5,29.43,,681.61,953.26,953.26,556.69,19655.68,5724.04,597.83,2254.94,44.97,5129.87,1938.39,549.2,88.309,6081.71,8576.8,8576.8,5369.7,568.27,1923.58,4633.54,2.1,0.82,1993.86,736.15,5484.62,17.083
"1994-10-31","World",27.44,436.6,251.75,31.04,138.35,14.43,157.19,122.35,80.12,621,271.35,421.14,421.14,7.24,1998.78,290.01,6.69,45.58,0.29,281.03,41.76,8.69,293.29,342.29,342.29,73.54,,150.21,66.21,32.67,0,147.24,29.56,2.97,145.99,249.08,249.08,13.03,357.56,146.06,15.22,65.47,0.1,51.79,57.71,94.17,,156.01,226.75,226.75,116.19,,1163.58,120.22,871.64,16.51,950.99,830.35,196.08,616,1208.9,2155.44,2155.44,4.17,1181.22,337.36,5.31,19.58,0.15,336.53,20.46,0.68,1029,337.62,362.25,362.25,35.35,2218.18,859.35,29.92,145.64,4.26,781.67,159.67,73.42,,839.89,1034.9,1034.9,229.04,11620.24,1832.86,264.65,690.36,7.03,1763.53,451.85,62.31,642,2106.99,2787.88,2787.88,58.14,1687.89,659.62,54.15,226.83,2.15,628.53,208.67,28.94,,673.81,940.61,940.61,564.14,19500.47,5690.8,593.41,2236.12,44.92,5098.5,1922.38,547.38,78.997,6033.85,8520.34,8520.34,5340.81,550.83,1918.35,4610.92,2.1,0.82,1971.16,729.89,5449.12,16.467
"1994-09-30","World",27,431.77,249.21,30.77,136.23,14.35,155.08,120.73,79.77,622,268.48,416.21,416.21,7.23,1983.58,287.56,6.75,45.17,0.31,278.54,41.27,8.71,290.98,339.48,339.48,74.4,,150.27,66.77,32.75,0,147.31,29.67,2.96,145.73,249.79,249.79,13.46,356.17,146.88,14.92,66,0.1,52.19,58.98,94.58,,155.35,227.79,227.79,119.46,,1160.21,119.17,872.71,16.6,946.69,830.52,196.92,614,1202.1,2152.08,2152.08,4.29,1168.92,333.58,5.17,19.83,0.15,332.71,20.31,0.73,1018,333.98,358.58,358.58,35.15,2200.69,850.31,30.5,144,4.23,774.75,156.46,71.33,,833.21,1024.81,1024.81,231.48,11534.9,1824.96,260.6,681.62,6.96,1755.88,445.56,62.12,672,2090.15,2767.19,2767.19,59.12,1669.21,654.6,54.35,219,2.19,623.96,202.83,28.46,,666,927.96,927.96,571.59,19345.24,5657.58,589,2217.31,44.89,5067.11,1906.33,545.58,80.5,5985.98,8463.89,8463.89,5311.93,533.39,1913.12,4588.3,2.1,0.82,1948.47,723.63,5413.63,16.2
"1994-08-31","World",26.56,426.94,246.67,30.5,134.11,14.28,152.97,119.11,79.42,596,265.61,411.28,411.28,7.22,1968.39,285.11,6.81,44.75,0.33,276.06,40.78,8.72,288.67,336.67,336.67,75.25,,150.33,67.33,32.83,0,147.39,29.78,2.94,145.47,250.5,250.5,13.89,354.78,147.69,14.61,66.53,0.11,52.58,60.25,95,,154.69,228.83,228.83,122.72,,1156.83,118.11,873.78,16.69,942.39,830.69,197.75,575,1195.31,2148.72,2148.72,4.42,1156.61,329.81,5.03,20.08,0.14,328.89,20.17,0.78,1018,330.33,354.92,354.92,34.94,2183.19,841.28,31.08,142.36,4.19,767.83,153.25,69.25,,826.53,1014.72,1014.72,233.92,11449.56,1817.06,256.56,672.89,6.89,1748.22,439.28,61.94,600,2073.31,2746.5,2746.5,60.11,1650.53,649.58,54.56,211.17,2.22,619.39,197,27.97,,658.19,915.31,915.31,579.03,19190,5624.36,584.59,2198.5,44.85,5035.72,1890.31,543.77,73.328,5938.11,8407.45,8407.45,5283.05,515.95,1907.89,4565.67,2.1,0.81,1925.78,717.37,5378.14,17
"1994-07-31","World",26.11,422.12,244.12,30.23,131.99,14.2,150.86,117.49,79.06,579,262.74,406.35,406.35,7.22,1953.19,282.66,6.86,44.33,0.35,273.57,40.28,8.74,286.35,333.85,333.85,76.1,,150.4,67.9,32.92,0,147.47,29.89,2.93,145.22,251.21,251.21,14.32,353.39,148.51,14.31,67.06,0.12,52.98,61.52,95.42,,154.03,229.88,229.88,125.99,,1153.46,117.06,874.85,16.78,938.09,830.87,198.58,494,1188.51,2145.36,2145.36,4.54,1144.31,326.03,4.89,20.33,0.13,325.07,20.02,0.83,1017,326.69,351.25,351.25,34.74,2165.7,832.24,31.67,140.72,4.16,760.92,150.04,67.17,,819.85,1004.63,1004.63,236.35,11364.22,1809.15,252.51,664.15,6.82,1740.57,432.99,61.76,560,2056.47,2725.81,2725.81,61.1,1631.85,644.56,54.76,203.33,2.26,614.82,191.17,27.49,,650.39,902.65,902.65,586.47,19034.78,5591.13,580.19,2179.68,44.82,5004.35,1874.27,541.98,67.153,5890.25,8350.99,8350.99,5254.16,498.51,1902.66,4543.05,2.1,0.81,1903.08,711.11,5342.65,17.883
"1994-06-30","World",25.67,417.29,241.58,29.96,129.88,14.12,148.75,115.88,78.71,608,259.88,401.42,401.42,7.21,1938,280.21,6.92,43.92,0.38,271.08,39.79,8.75,284.04,331.04,331.04,76.96,,150.46,68.46,33,0,147.54,30,2.92,144.96,251.92,251.92,14.75,352,149.33,14,67.58,0.12,53.38,62.79,95.83,,153.38,230.92,230.92,129.25,,1150.08,116,875.92,16.88,933.79,831.04,199.42,508,1181.71,2142,2142,4.67,1132,322.25,4.75,20.58,0.12,321.25,19.88,0.88,1014,323.04,347.58,347.58,34.54,2148.21,823.21,32.25,139.08,4.12,754,146.83,65.08,,813.17,994.54,994.54,238.79,11278.88,1801.25,248.46,655.42,6.75,1732.92,426.71,61.58,571,2039.62,2705.12,2705.12,62.08,1613.17,639.54,54.96,195.5,2.29,610.25,185.33,27,,642.58,890,890,593.92,18879.55,5557.91,575.76,2160.88,44.78,4972.96,1858.25,540.17,68.471,5842.38,8294.54,8294.54,5225.28,481.07,1897.43,4520.43,2.09,0.81,1880.39,704.85,5307.16,17.167
"1994-05-31","World",25.22,412.47,239.04,29.69,127.76,14.05,146.64,114.26,78.35,599,257.01,396.49,396.49,7.2,1922.81,277.76,6.97,43.5,0.4,268.6,39.3,8.76,281.73,328.23,328.23,77.81,,150.52,69.02,33.08,0,147.62,30.11,2.9,144.7,252.62,252.62,15.18,350.61,150.15,13.69,68.11,0.13,53.77,64.06,96.25,,152.72,231.96,231.96,132.51,,1146.71,114.94,876.99,16.97,929.49,831.22,200.25,488,1174.91,2138.64,2138.64,4.79,1119.69,318.47,4.61,20.83,0.12,317.43,19.73,0.92,1020,319.4,343.92,343.92,34.34,2130.72,814.17,32.83,137.44,4.09,747.08,143.62,63,,806.49,984.45,984.45,241.23,11193.53,1793.35,244.41,646.68,6.68,1725.26,420.42,61.4,594,2022.78,2684.44,2684.44,63.07,1594.49,634.52,55.16,187.67,2.33,605.68,179.5,26.51,,634.78,877.35,877.35,601.35,18724.32,5524.69,571.32,2142.06,44.77,4941.57,1842.22,538.34,67.783,5794.52,8238.1,8238.1,5196.4,463.64,1892.2,4497.8,2.09,0.81,1857.7,698.59,5271.67,16.283
"1994-04-30","World",24.78,407.64,236.5,29.42,125.64,13.97,144.53,112.64,78,560,254.14,391.56,391.56,7.19,1907.61,275.31,7.03,43.08,0.42,266.11,38.81,8.78,279.42,325.42,325.42,78.67,,150.58,69.58,33.17,0,147.69,30.22,2.89,144.44,253.33,253.33,15.61,349.22,150.97,13.39,68.64,0.14,54.17,65.33,96.67,,152.06,233,233,135.78,,1143.33,113.89,878.06,17.06,925.19,831.39,201.08,434,1168.11,2135.28,2135.28,4.92,1107.39,314.69,4.47,21.08,0.11,313.61,19.58,0.97,1030,315.75,340.25,340.25,34.14,2113.22,805.14,33.42,135.81,4.06,740.17,140.42,60.92,,799.81,974.36,974.36,243.67,11108.19,1785.44,240.36,637.94,6.61,1717.61,414.14,61.22,584,2005.94,2663.75,2663.75,64.06,1575.81,629.5,55.36,179.83,2.36,601.11,173.67,26.03,,626.97,864.69,864.69,608.82,18569.08,5491.46,566.92,2123.25,44.73,4910.19,1826.2,536.56,63.657,5746.64,8181.64,8181.64,5167.51,446.2,1886.97,4475.18,2.09,0.8,1835,692.33,5236.18,15.083
"1994-03-31","World",24.33,402.81,233.96,29.15,123.52,13.9,142.42,111.02,77.65,539,251.27,386.62,386.62,7.19,1892.42,272.85,7.08,42.67,0.44,263.62,38.31,8.79,277.1,322.6,322.6,79.52,,150.65,70.15,33.25,0,147.77,30.33,2.88,144.19,254.04,254.04,16.04,347.83,151.79,13.08,69.17,0.15,54.56,66.6,97.08,,151.4,234.04,234.04,139.04,,1139.96,112.83,879.12,17.15,920.9,831.56,201.92,395,1161.31,2131.92,2131.92,5.04,1095.08,310.92,4.33,21.33,0.1,309.79,19.44,1.02,1013,312.1,336.58,336.58,33.94,2095.73,796.1,34,134.17,4.02,733.25,137.21,58.83,,793.12,964.27,964.27,246.1,11022.85,1777.54,236.31,629.21,6.54,1709.96,407.85,61.04,586,1989.1,2643.06,2643.06,65.04,1557.12,624.48,55.56,172,2.4,596.54,167.83,25.54,,619.17,852.04,852.04,616.24,18413.84,5458.25,562.49,2104.44,44.7,4878.81,1810.15,534.75,61.314,5698.76,8125.17,8125.17,5138.63,428.76,1881.74,4452.56,2.09,0.8,1812.31,686.07,5200.69,13.617
"1994-02-28","World",23.89,397.99,231.42,28.88,121.4,13.82,140.31,109.4,77.29,573,248.4,381.69,381.69,7.18,1877.22,270.4,7.14,42.25,0.46,261.14,37.82,8.81,274.79,319.79,319.79,80.38,,150.71,70.71,33.33,0,147.85,30.44,2.86,143.93,254.75,254.75,16.47,346.44,152.61,12.78,69.69,0.15,54.96,67.88,97.5,,150.74,235.08,235.08,142.31,,1136.58,111.78,880.19,17.24,916.6,831.74,202.75,387,1154.51,2128.56,2128.56,5.17,1082.78,307.14,4.19,21.58,0.1,305.97,19.29,1.07,1011,308.46,332.92,332.92,33.74,2078.24,787.07,34.58,132.53,3.99,726.33,134,56.75,,786.44,954.18,954.18,248.54,10937.51,1769.64,232.26,620.47,6.47,1702.31,401.57,60.86,577,1972.26,2622.38,2622.38,66.03,1538.44,619.46,55.76,164.17,2.43,591.97,162,25.06,,611.36,839.39,839.39,623.71,18258.62,5425.03,558.08,2085.61,44.66,4847.44,1794.14,532.95,60.397,5650.89,8068.74,8068.74,5109.75,411.32,1876.51,4429.93,2.09,0.8,1789.62,679.81,5165.2,13.783
"1994-01-31","World",23.44,393.16,228.88,28.6,119.28,13.74,138.19,107.78,76.94,595,245.53,376.76,376.76,7.17,1862.03,267.95,7.19,41.83,0.48,258.65,37.33,8.82,272.48,316.98,316.98,81.23,,150.77,71.27,33.42,0,147.92,30.56,2.85,143.67,255.46,255.46,16.9,345.06,153.43,12.47,70.22,0.16,55.35,69.15,97.92,,150.08,236.12,236.12,145.57,,1133.21,110.72,881.26,17.33,912.3,831.91,203.58,404,1147.72,2125.19,2125.19,5.29,1070.47,303.36,4.06,21.83,0.09,302.15,19.15,1.12,993,304.81,329.25,329.25,33.53,2060.74,778.03,35.17,130.89,3.95,719.42,130.79,54.67,,779.76,944.09,944.09,250.98,10852.17,1761.74,228.22,611.74,6.4,1694.65,395.28,60.68,602,1955.42,2601.69,2601.69,67.01,1519.76,614.44,55.97,156.33,2.47,587.4,156.17,24.57,,603.56,826.74,826.74,631.12,18103.39,5391.81,553.67,2066.8,44.62,4816.03,1778.12,531.15,63.88,5603.03,8012.28,8012.28,5080.86,393.88,1871.28,4407.31,2.09,0.79,1766.93,673.55,5129.71,14.133
"1993-12-31","World",23,388.33,226.33,28.33,117.17,13.67,136.08,106.17,76.58,615,242.67,371.83,371.83,7.17,1846.83,265.5,7.25,41.42,0.5,256.17,36.83,8.83,270.17,314.17,314.17,82.08,,150.83,71.83,33.5,0,148,30.67,2.83,143.42,256.17,256.17,17.33,343.67,154.25,12.17,70.75,0.17,55.75,70.42,98.33,,149.42,237.17,237.17,148.83,,1129.83,109.67,882.33,17.42,908,832.08,204.42,411,1140.92,2121.83,2121.83,5.42,1058.17,299.58,3.92,22.08,0.08,298.33,19,1.17,924,301.17,325.58,325.58,33.33,2043.25,769,35.75,129.25,3.92,712.5,127.58,52.58,,773.08,934,934,253.42,10766.83,1753.83,224.17,603,6.33,1687,389,60.5,589,1938.58,2581,2581,68,1501.08,609.42,56.17,148.5,2.5,582.83,150.33,24.08,,595.75,814.08,814.08,638.58,17948.16,5358.57,549.26,2048,44.59,4784.66,1762.08,529.32,63.584,5555.18,7955.83,7955.83,5051.98,376.44,1866.05,4384.69,2.09,0.79,1744.23,667.29,5094.22,13.767
"1993-11-30","World",23.29,388.09,225.46,27.89,118.65,13.53,135.35,106.08,76.58,464,242.62,371.99,371.99,7.34,1860.88,267.76,7.24,41.37,0.49,258.43,36.77,8.84,272.26,316.37,316.37,82.06,,150.73,72.69,32.44,0,147.88,30.08,2.85,143.71,255.85,255.85,17.37,341.34,152.84,12.6,70.88,0.17,55.76,70.31,96.91,,148.64,236.31,236.31,146.63,,1118.76,112.93,873.76,17.56,898.33,822.81,202.87,357,1136,2105.44,2105.44,5.51,1055.3,299.44,4.04,21.48,0.08,298.19,19.01,1.17,808,300.44,324.97,324.97,33.8,2032.26,765.77,35.55,125.83,3.98,710.13,124.82,51.66,,768.53,927.15,927.15,252.31,10716.54,1744.5,226.6,590.38,6.44,1677.78,380.01,60.28,536,1929.16,2561.49,2561.49,68.98,1505.82,611.43,57.15,147.8,2.6,585.04,149.63,23.78,,597.77,816.38,816.38,637.29,17900.23,5336.69,556.69,2022.59,44.85,4766.89,1739.52,524.94,56.218,5539.13,7915.95,7915.95,5030.24,383.07,1843.57,4360.44,2.09,0.79,1728.7,669.8,5080.5,15.2
"1993-10-31","World",23.58,387.85,224.58,27.44,120.12,13.4,134.61,106,76.57,419,242.57,372.15,372.15,7.51,1874.93,270.01,7.24,41.32,0.47,260.69,36.71,8.85,274.35,318.57,318.57,82.04,,150.62,73.54,31.38,0,147.76,29.5,2.86,144,255.54,255.54,17.4,339.01,151.43,13.03,71,0.17,55.78,70.19,95.49,,147.86,235.46,235.46,144.43,,1107.68,116.19,865.18,17.71,888.65,813.54,201.32,333,1131.08,2089.06,2089.06,5.6,1052.43,299.31,4.17,20.88,0.08,298.06,19.03,1.17,807,299.72,324.35,324.35,34.26,2021.28,762.54,35.35,122.42,4.04,707.76,122.06,50.74,,763.99,920.31,920.31,251.21,10666.25,1735.17,229.04,577.76,6.56,1668.56,371.03,60.06,491,1919.74,2541.97,2541.97,69.96,1510.56,613.44,58.14,147.1,2.71,587.25,148.93,23.49,,599.79,818.68,818.68,635.99,17852.31,5314.78,564.14,1997.16,45.14,4749.12,1716.99,520.55,52.118,5523.1,7876.09,7876.09,5008.51,389.7,1821.1,4336.2,2.09,0.78,1713.17,672.3,5066.79,16.517
"1993-09-30","World",23.88,387.6,223.71,27,121.6,13.27,133.88,105.92,76.56,424,242.52,372.31,372.31,7.69,1888.98,272.27,7.23,41.27,0.46,262.96,36.65,8.85,276.44,320.77,320.77,82.02,,150.52,74.4,30.31,0,147.65,28.92,2.88,144.29,255.23,255.23,17.44,336.69,150.02,13.46,71.12,0.17,55.79,70.08,94.06,,147.08,234.6,234.6,142.23,,1096.6,119.46,856.6,17.85,878.98,804.27,199.77,352,1126.17,2072.67,2072.67,5.69,1049.56,299.17,4.29,20.27,0.08,297.92,19.04,1.17,845,299,323.73,323.73,34.73,2010.29,759.31,35.15,119,4.1,705.4,119.29,49.81,,759.44,913.46,913.46,250.1,10615.96,1725.83,231.48,565.15,6.67,1659.33,362.04,59.83,489,1910.31,2522.46,2522.46,70.94,1515.29,615.46,59.12,146.4,2.81,589.46,148.23,23.19,,601.81,820.98,820.98,634.72,17804.37,5292.89,571.59,1971.72,45.41,4731.37,1694.44,516.12,52.543,5507.06,7836.21,7836.21,4986.77,396.34,1798.62,4311.96,2.09,0.78,1697.64,674.81,5053.07,15.9
"1993-08-31","World",24.17,387.36,222.83,26.56,123.08,13.14,133.14,105.83,76.56,455,242.47,372.47,372.47,7.86,1903.03,274.53,7.22,41.22,0.44,265.22,36.58,8.86,278.53,322.97,322.97,82,,150.42,75.25,29.25,0,147.53,28.33,2.89,144.58,254.92,254.92,17.47,334.36,148.61,13.89,71.25,0.17,55.81,69.97,92.64,,146.31,233.75,233.75,140.03,,1085.53,122.72,848.03,18,869.31,795,198.22,356,1121.25,2056.28,2056.28,5.78,1046.69,299.03,4.42,19.67,0.08,297.78,19.06,1.17,858,298.28,323.11,323.11,35.19,1999.31,756.08,34.94,115.58,4.17,703.03,116.53,48.89,,754.89,906.61,906.61,249,10565.67,1716.5,233.92,552.53,6.78,1650.11,353.06,59.61,483,1900.89,2502.94,2502.94,71.92,1520.03,617.47,60.11,145.69,2.92,591.67,147.53,22.89,,603.83,823.28,823.28,633.42,17756.45,5271,579.03,1946.3,45.7,4713.6,1671.89,511.73,52.605,5491.03,7796.33,7796.33,4965.03,402.97,1776.14,4287.72,2.1,0.78,1682.11,677.31,5039.35,16.483
